web-scraper-order,web-scraper-start-url,image-src,prix,adresse,superficie,Infos,Infos-href
"1740006965-97","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2727085_uploaded_image1_1604071011.jpg","10 000 000 CFA","Saly, Sénégal","300 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m-saly-2727085"
"1740006973-98","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2727221_uploaded_image1_1604074222.jpg","8 000 000 CFA","Saly, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-saly-2727221"
"1740006976-99","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2727474_uploaded_image1_1604088300.jpg","20 000 000 CFA","Diamniadio, Sénégal","2000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-2000m-diass-2727474"
"1740006983-100","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2727491_uploaded_image1_1604089063.jpg","6 000 000 CFA","Mbour, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-mbodiene-2727491"
"1740006986-101","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2728079_uploaded_image1_1604142126.jpg","265 000 000 CFA","Almadies, Dakar, Sénégal","745","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-745-m-almadies-2728079"
"1740006989-102","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2728204_uploaded_image1_1604147804.jpg","3 000 000 CFA","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-dakar-2728204"
"1740006992-103","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2728519_uploaded_image1_1604160706.jpg","3 500 000 CFA","Mboro, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300m-mboro-2728519"
"1740006995-104","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2728646_uploaded_image1_1604166933.jpg","Prix sur demande","Mbour, Sénégal","100000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-100000-mbour-2728646"
"1740006998-105","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2728829_uploaded_image1_1604176929.jpg","1 700 000 CFA","Sébikhotane, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-deliberation-2728829"
"1740007001-106","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2729796_uploaded_image1_1604231447.jpg","2 500 000 CFA","Rufisque, Sénégal","300 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-yeny-guedj-2729796"
"1740007007-107","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2729857_uploaded_image1_1604232840.jpg","1 500 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-bambylor-gorom-2729857"
"1740007011-108","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2729869_uploaded_image1_1604233024.jpg","2 500 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-bambylor-gorom-2729869"
"1740007014-109","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2729951_uploaded_image1_1604235959.jpg","8 500 000 CFA","Keur Massar, Sénégal","180","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-180-m-keur-massar-2729951"
"1740007016-110","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2730030_uploaded_image1_1604238593.jpg","2 000 000 CFA","Rufisque, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-rufisque-2730030"
"1740007021-111","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2730670_uploaded_image1_1604264725.jpg","90 000 000 CFA","Dakar, Sénégal","350 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-350m-mamelles-2730670"
"1740007029-112","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731006_uploaded_image1_1604287376.jpg","600 000 CFA","Mbour, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-diass-2731006"
"1740007032-113","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731110_uploaded_image1_1604299117.jpg","Prix sur demande","Dakar, Sénégal","100000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-210-ha-kounoune-2731110"
"1740007037-114","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731710_uploaded_image1_1604316009.jpg","400 000 CFA","Touba, Sénégal","400 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-touba-2731710"
"1740007041-115","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731837_uploaded_image1_1604318014.jpg","17 000 000 CFA","Sicap Liberté, Dakar, Sénégal","10000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-10000-m-sicap-liberte-2731837"
"1740007047-116","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731886_uploaded_image1_1604318927.jpg","260 000 000 CFA","Mbour, Sénégal","1000000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-100-ha-tassette-2731886"
"1740007052-117","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731916_uploaded_image1_1604319931.jpg","1 600 000 CFA","Ndiass, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-ndiass-2731916"
"1740007060-118","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731951_uploaded_image1_1604320616.jpg","5 000 000 CFA","Diamniadio, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-diamniadio-2731951"
"1740007065-119","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2731971_uploaded_image1_1604321058.jpg","4 500 000 CFA","Saint Louis, Sénégal","327","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-327m2-saint-louis-2731971"
"1740007068-120","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2732441_uploaded_image1_1604331395.jpg","4 000 000 CFA","Mbour, Sénégal","275","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-275-m2-mbour-2732441"
"1740007072-121","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2732592_uploaded_image1_1604335252.jpg","19 000 000 CFA","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-cite-nestle-2732592"
"1740007077-122","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2732897_uploaded_image1_1604342709.jpg","1 000 000 CFA","Diamniadio, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-diamniadio-2732897"
"1740007082-123","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2733011_uploaded_image1_1604345926.jpg","230 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","330","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-330-m-mermoz-sacre-coeur-2733011"
"1740007086-124","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2733189_uploaded_image1_1604352264.jpg","7 500 000 CFA","Keur Massar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-keur-massar-2733189"
"1740007096-125","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2733259_uploaded_image1_1604354580.jpg","17 500 000 CFA","Saly, Sénégal","600 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-somone-2733259"
"1740007101-126","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2734007_uploaded_image1_1604394900.jpg","3 500 000 CFA","Mbour, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-mbour-nguekokh-2734007"
"1740007112-127","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2734322_uploaded_image1_1604401193.jpg","600 000 000 CFA","Dakar, Sénégal","750 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-rebeuss-2734322"
"1740007127-128","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2734470_uploaded_image1_1604403573.jpg","3 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-diass-2734470"
"1740007136-129","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2734621_uploaded_image1_1604406218.jpg","26 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-darou-salame-dalifor-2734621"
"1740007143-130","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735047_uploaded_image1_1604415483.jpg","2 000 000 CFA","Thies, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-thies-2735047"
"1740007152-131","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735059_uploaded_image1_1604415667.jpg","2 500 000 CFA","Mboro, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-mboro-2735059"
"1740007158-132","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735086_uploaded_image1_1604416354.jpg","22 000 000 CFA","Mbao, Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbao-2735086"
"1740007175-133","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735140_uploaded_image1_1604417160.jpg","400 000 000 CFA","Almadies, Dakar, Sénégal","500","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-500-m-almadies-2735140"
"1740007185-134","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735203_uploaded_image1_1604418437.jpg","8 000 000 CFA","Keur Massar, Sénégal","","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-2735203"
"1740007188-135","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735358_uploaded_image1_1604421620.jpg","14 000 000 CFA","Keur Massar, Sénégal","180","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-180-m-keur-massar-2735358"
"1740007191-136","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735363_uploaded_image1_1604421700.jpg","14 000 000 CFA","Keur Massar, Sénégal","180","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-180-m2-keur-massar-2735363"
"1740007194-137","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735390_uploaded_image1_1604422280.jpg","14 000 000 CFA","Keur Massar, Sénégal","180","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-180-m2-keur-massar-2735390"
"1740007197-138","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735441_uploaded_image1_1604423355.jpg","3 500 000 CFA","Ndiass, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m-ndiass-2735441"
"1740007203-139","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2735825_uploaded_image1_1604432299.jpg","215 000 000 CFA","Dakar, Sénégal","500","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-500m-dakar-2735825"
"1740007211-140","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2736808_uploaded_image1_1604478193.jpg","7 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","1600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-2736808"
"1740007213-141","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2736950_uploaded_image1_1604482498.jpg","8 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-2736950"
"1740007216-142","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2737033_uploaded_image1_1604484356.jpg","8 000 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-2737033"
"1740007219-143","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2737366_uploaded_image1_1604490799.jpg","14 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-cite-hawo-dia-kounoune-2737366"
"1740007221-144","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2737425_uploaded_image1_1604491954.jpg","350 000 000 CFA","Yoff, Dakar, Sénégal","681","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-681-m2-yoff-2737425"
"1740007224-145","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2737533_uploaded_image1_1604493766.jpg","22 000 000 CFA","Mbour, Sénégal","400","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-400-m-2737533"
"1740007227-146","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2737909_uploaded_image1_1604499738.jpg","680 000 CFA","Point E, Dakar, Sénégal","1080","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1080-m-point-e-2737909"
"1740007230-147","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2738395_uploaded_image1_1604510010.jpg","35 000 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-2-lots-vdn-3-2738395"
"1740007234-148","https://sn.coinafrique.com/categorie/terrains?page=118","https://images.coinafrique.com/thumb_2738823_uploaded_image1_1604523219.jpg","19 500 000 CFA","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-dakar-thiaroye-azur-2738823"
